page_name,user_name,facebook_id,page_category,page_admin_top_country,page_description,page_created,likes_at_posting,followers_at_posting,post_created,post_created_date,post_created_time,type,total_interactions,likes,comments,shares,love,wow,haha,sad,angry,care,video_share_status,is_video_owner,post_views,total_views,total_views_for_all_crossposts,video_length,url,message,link,final_link,image_text,link_text,description,sponsor_id,sponsor_name,sponsor_category,overperforming_score_weighted_likes_1x_shares_1x_comments_1x_love_1x_wow_1x_haha_1x_sad_1x_angry_1x_care_1x,group_name,date_r
NA,FreedomWorks,100064908510765,NON_PROFIT,US,Government Fails. Freedom Works.,2007-11-08T16:14:13Z,4969390,4458846,2021-08-19T19:20:01Z,2021-08-19,19:20:01,Native Video,59922,25186,2858,24244,7198,135,66,9,25,201,owned,Yes,377541,590184,0,00:02:56,https://www.facebook.com/5633824547/posts/10159697137879548,Colorado Springs school board asked for comments regarding Critical Race Theory being forced into or banned from classrooms. They asked for comments - they got them! MUST WATCH! 🔥,https://www.facebook.com/FreedomWorks/videos/140774351568742/,NA,NA,"School Board Asks For Comments, They Got Them!",NA,NA,NA,NA,55.43,FreedomWorks,2021-08-20T00:00:00Z
NA,aarorg,200660777608,CHARITY_ORGANIZATION,AU,"Australian Animal Rescue Inc. is a non-for-profit, non-government organisation established in 2009. 
See our Amazon Wishlist at www.amazon.com.au/hz/wishlist/ls/348RS0XD03M7M
",2009-12-17T11:52:10Z,NA,NA,2020-01-02T03:06:53Z,2020-01-02,03:06:53,Status,NA,659,234,1076,150,4,1,90,1,0,NA,-,0,0,0,N/A,https://www.facebook.com/200660777608/posts/10155880562297609,"Thank you for helping us help them! AAR's North East of Vic coordinator Tania and volunteers have been on the road since 2nd January. We've managed to drop 20 tonnes of food and supplies to wildlife shelters and carers, as well as to many communities within North-east Victoria. We will now be Ali doing runs to Gippsland now the roads have been opened. While in a Melbourne the team has been working tirelessly getting the much needed supplies.. We've updated our wishlist with the items we urgently need: ⭐ 𝐖𝐈𝐒𝐇 𝐋𝐈𝐒𝐓 ⭐ We urgently need the following to keep up with demands! 🟢 On The Ground ▪ Possum, sugar glider & bird boxes (small-Large) ▪️ Barastoc Kangaroo & Wallaby Pellets ▪️ Rolled oats ▪️ Pipe feeders ▪️ Lucerne Hay ▪️ Large and small hanging drip feeders ▪️ Dog & Cat food ▪️ Horse feed ▪️ Hobby farm feed ▪️ Bird seed ▪️ Chook food ▪️ Wombaroo glider food ▪️ Wombaroo kangaroo 6 & 7 ▪️Carrots ▪️Sweet potato 🟢 In Care/Treatment ▪️ Flamazine or Solosite Burn Creams ▪️ Vetwrap ▪️ Melolin Dressings 20x10 ▪️ All Wildlife Wombaroo products ▪️ Impact Colostrum ▪️ Lectade (liquid) ▪️ Vitamin E Oil tubes ▪️ Troy Nutripet/ Nutrigel ▪️ Troy calcium supplement ▪️ Di-vetelact 🟢 Rescue ▪️ Rio baskets (plastic, open top) ▪️ Dy-Mark spray paint (fluro pink/ water based only) ▪️ Surgical scissors ▪️ Bandage scissors 🟢 Essentials ▪️ Giftcards: Woolworths, Coles, Aldi, Bunnings, Chemist Warehouse ▪️ Fuel Vouchers: United, BP, Shell & Caltex 🦘 Drop-Off Points For the following private addresses, please message us! > Tatong > Dingley > Mooroolbark > Devon Meadows > Noble Park > Cranbourne North > Benalla > Downunder UGG Boots: 1151 Frankston-Dandenong Rd, Carrum Downs. Opening Hours: Weekdays 10am - 4pm, Weekend 10am - 3pm. > Saka Water Australia: 30 Fabio crt, Campbellfield Opening Hours: Weekdays 9am - 5pm + Saturday 9am - 12pm. Closed Sundays. > Coffey Ford Dandenong: 85 Londsdale St, Dandenong (closed Sundays) 💚 Donate to help us help them 💚 Bank Deposit (Bendigo Bank) Australian Animal Rescue Inc. BSB: 633 000 | Acct: 151248820 PayPal: donate@australiananimalrescue.org.au For Overseas Donations: Use SWIFT code ""BENDAU3B"" Please share this post!",NA,NA,NA,NA,NA,NA,NA,NA,55.38,Australian Animal Rescue Inc,2020-01-02T00:00:00Z
NA,WashingtonExaminer,40656699159,NEWS_SITE,US,"Political news and analysis about Congress, the president and the federal government.

Twitter: @dcexaminer
Instagram: @washingtonexaminer",2008-12-18T20:35:39Z,775530,848679,2021-08-13T17:00:13Z,2021-08-13,17:00:13,Link,16606,12209,834,437,2597,62,74,85,17,291,NA,-,0,0,0,N/A,https://www.facebook.com/40656699159/posts/10159043449579160,"""I am very sad about some things that I am giving up and leaving behind, but regret is not the word … I don't regret what I did. I don't regret anything I said, and I don't regret anything I did — because I … was happy to do this.""",https://www.washingtonexaminer.com/news/loudoun-county-teacher-no-regrets-quitting-critical-race-theory-lessons,NA,NA,Loudoun County teacher says she has no regrets after quitting over CRT lessons,"A Loudoun County, Virginia, teacher whose emotional resignation in front of the school board went viral earlier this week says she has no regrets over the incident.",NA,NA,NA,54.99,Washington Examiner,2021-08-14T00:00:00Z
NA,NA,640199733481398,none,NA,NA,NA,NA,NA,2020-07-22T01:15:09Z,2020-07-22,01:15:09,Status,1099,131,964,0,3,0,0,0,0,1,NA,-,0,0,0,N/A,https://www.facebook.com/groups/640199733481398/permalink/729530707881633,Tìm áo phông. Crt 😉,NA,NA,NA,NA,NA,NA,NA,NA,54.95,Quần áo học sinh giá rẻ 💚,2020-07-22T00:00:00Z
NA,SeanHannity,100047112765345,NEWS_PERSONALITY,US,"Sean Hannity hosts 'Hannity' on the Fox News Channel and 'The Sean Hannity Show,' the second most li",2008-08-22T20:48:35Z,3632946,4168936,2021-06-03T11:06:17Z,2021-06-03,11:06:17,Link,178035,104948,5497,19633,46291,73,50,3,13,1527,NA,-,0,0,0,N/A,https://www.facebook.com/100047112765345/posts/330672298513193,"**FATHER: ""I want little White kids to know they are not oppressors, I want little Black kids to know they are not oppressed... You can overcome any obstacle, your skin color does not matter.""**",https://hannity.com/media-room/character-not-color-father-daughter-duo-speak-out-on-critical-race-theory-viral-video/,NA,NA,"CHARACTER, NOT COLOR: Father-Daughter Duo Speak Out on Critical Race Theory, Viral Video | Sean Hannity","The father-daughter duo that gained national attention this week spoke with Fox News after their video on ‘Critical Race Theory’ was viewed by millions of Americans. “I’ve just seen a lot of things going on in America right now, going on in the world. I see the agenda being pushed on our chi...",NA,NA,NA,53.9,Sean Hannity,2021-06-03T00:00:00Z
Ben Shapiro,officialbenshapiro,100044139414360,NEWS_PERSONALITY,US,This is my official Facebook fan page. You can also follow me on twitter @benshapiro.,2011-05-18T03:31:56Z,6326046,7897011,2021-04-29T10:32:08Z,2021-04-29,10:32:08,Link,274945,216009,5907,16775,35468,130,50,6,33,567,NA,-,0,0,0,N/A,https://www.facebook.com/100044139414360/posts/331147865033191,Well done.,https://www.dailywire.com/news/first-in-nation-idahos-republican-gov-signs-bill-banning-critical-race-theory?utm_source=facebook&utm_medium=social&utm_campaign=benshapiro,NA,NA,First In Nation: Idaho’s Republican Gov. Signs Bill Banning Critical Race Theory,Republican Idaho Gov. Brad Little signed a bill late Wednesday night banning critical race theory from the state's schools.,NA,NA,NA,53.7,NA,2021-04-29T00:00:00Z
NA,FoothillsCN,126338755836848,MEDIA_NEWS_COMPANY,US,An up-and-coming conservative network based in the foothills of North Carolina.,2020-07-29T01:48:07Z,2668,2861,2021-07-06T21:08:07Z,2021-07-06,21:08:07,YouTube,1020,699,54,145,111,0,2,0,3,6,NA,-,0,0,0,N/A,https://www.facebook.com/126338755836848/posts/340376714433050,FCN's own Gina Walker-Bailey at the Burke County School Board meeting explaining why the Burke County School District needs to prevent CRT from infiltrating our schools.,https://www.youtube.com/watch?v=DXKy0sBVY6M,NA,NA,Burke County Mom Gina Walker-Bailey stands up to the school boards silence on Critical Race Theory.,"Burke County, NC school board has kept silent about the implementation of CRT and the new social studies standards. Gina Walker-Bailey asks them to stand in ...",NA,NA,NA,53.68,Foothills Conservative Network,2021-07-07T00:00:00Z
NA,officialbenshapiro,100044139414360,NEWS_PERSONALITY,US,This is my official Facebook fan page. You can also follow me on twitter @benshapiro.,2011-05-18T03:31:56Z,6417435,7981895,2021-06-09T22:46:34Z,2021-06-09,22:46:34,Link,206654,161626,3332,17341,23827,81,32,4,18,393,NA,-,0,0,0,N/A,https://www.facebook.com/100044139414360/posts/375265140621463,Another win for education over indoctrination.,https://www.dailywire.com/news/iowa-bans-critical-race-theory-schools-should-promote-learning-not-discriminatory-indoctrination?utm_source=facebook&utm_medium=social&utm_campaign=benshapiro,NA,NA,"Iowa Bans Critical Race Theory: Schools Should ‘Promote Learning, Not Discriminatory Indoctrination’",Iowa Governor Kim Reynolds signed legislation Tuesday banning critical race theory from being taught in government agencies and schools.,NA,NA,NA,53.62,Ben Shapiro,2021-06-10T00:00:00Z
အိမ္ေဆာက္ခ်င္သူမ်ားနဲ႔ ေဆာက္လုပ္ေရးဝန္ေဆာင္မူ,NA,139838900224156,none,NA,NA,NA,81092,NA,2020-10-05T08:25:17Z,2020-10-05,08:25:17,Photo,1013,891,6,106,10,0,0,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/groups/139838900224156/permalink/697256931149014,NA,https://www.facebook.com/106394794508238/photos/a.106822661132118/131543121993405/?type=3,NA,NA,ျပည္ဟိန္းေက်ာ္ ေဆာက္လုပ္ေရးႏွင့္အလွဆင္လုပ္ငန္း,"Pht crt..  ကိုဗစ္ၿပီးရင္ ျပန္ဆံုၾကမယ္ေနာ္ အားလံုးေဘးကင္းၾကပါေစ။ လက္ငန္းစနစ္ အရစ္က်စနစ္မ်ားျဖင့္လဲ ေဆာက္လုပ္ႏိုင္ပါသည္ လူတိုင္းကိုယ္စီ 🏡 အိမ္ပိုင္ဆိုင္ရမည္ အက်ိဳးတူမ်ားလဲ ပူးေပါင္းပါဝင္ႏိုင္ပါသည္ like & share ျဖင့္ မ်ွေဝေပးပါဦး🙏🙏🙏
Ph 09 885452488",NA,NA,NA,53.32,NA,2020-10-05T00:00:00Z
NA,Stones786,829473673918621,ACTIVITY_GENERAL,PK,We deals with all types of natural and unique gemstones and Rings.Best place to buy gemstones,2018-06-14T15:36:06Z,NA,NA,2021-02-06T11:47:53Z,2021-02-06,11:47:53,Photo,3349,2983,19,233,101,3,4,0,0,6,NA,-,0,0,0,N/A,https://www.facebook.com/829473673918621/posts/1601128733419774,Original Gems-Stones Present Large Range Of Gemstones and Turkish Rings at lowest rates quality guarantee #thousandofhappycustomers Website www.bazzarpro.com For order WhatsApp 03000-831807 https://wa.me/message/QFD7S5DC5J64N1:=:https://api.whatsapp.com/message/QFD7S5DC5J64N1,https://www.facebook.com/Stones786/photos/a.829523573913631/1601113863421261/?type=3,NA,YAQOOT Rs 110/crt 54.75CRT 58.55 CRT 39 CRT 28.60 CRT 22 CRT 20.40 CRT 15.50 CRT 15.45 CRT 25.40 CRT 16.60 CRT 18 CRT 18 CRT 18 CRT 11 CRT 15 CRT 15.50 CRT 15.40 CRT 22.80 CRT 22.35 CRT CRT 14.45 CRT 7.3 CRT 7.40 CRT 12CT 11.5 CRT 10CRT 13 CRT 15.65 8.50 CRT 15 CRT CRT 8.80 CRT 12.85 CRT 9.35 CRT 10.70 CRT 12.35CRT 12.35C 10.30 CRT 10.65 CRT 11.40 CRT,Photos from Original Gems-Stones's post,NA,NA,NA,NA,53.16,Original Gems-Stones,2021-02-06T00:00:00Z
NA,rolandsmartinfanpage,100044630850285,PERSON,US,Roland S. Martin is host and managing editor of the #RolandMartinUnfiltered Daily Digital Show,2009-01-02T08:56:42Z,1046031,1308525,2021-06-17T16:29:44Z,2021-06-17,16:29:44,Status,3773,2228,314,316,372,13,513,4,2,11,NA,-,0,0,0,N/A,https://www.facebook.com/43659862830/posts/10158628823012831,"Awwww. Poor little @TuckerCarlson. With #JuneTeenth2021 now being a national holiday, he's mad because white folks are now going to realize that people of African descent were NOT ""free"" on July 4, 1776. Yea, Tucker, July 4 was NEVER for us. That ain't Critical Race Theory, son.",NA,NA,NA,NA,NA,NA,NA,NA,53.14,Roland Martin,2021-06-18T00:00:00Z
Daily Wire,DailyWire,1435071773455316,MEDIA_NEWS_COMPANY,US,"The Daily Wire is a politically conservative news and entertainment company and the top news publisher on Facebook. Home to podcasts by Candace Owens, Andrew Klavan, Michael Knowles, Matt Walsh, and Editor Emeritus Ben Shapiro.",2015-04-22T23:14:38Z,2364520,3157442,2021-10-20T20:16:34Z,2021-10-20,20:16:34,Link,23087,16728,710,2126,3363,24,28,1,7,100,NA,-,0,0,0,N/A,https://www.facebook.com/1435071773455316/posts/3006126916349786,"""I would like black kids to be completely empowered, to know that they are beautiful in their blackness, but in order to do that, I don’t have to make white kids feel bad for being white.""",https://www.dailywire.com/news/watch-condoleezza-rice-shreds-critical-race-theory-on-the-view?utm_source=facebook&utm_medium=social&utm_campaign=dwbrand,NA,NA,WATCH: Condoleezza Rice Shreds Critical Race Theory On ‘The View’,"— News —WATCH: Condoleezza Rice Shreds Critical Race Theory On ‘The View’By Daily Wire News•Oct 20, 2021 DailyWire.com•FacebookTwitterMailScott Halleran / Getty Images for KPMG Condoleezza Rice, a former Secretary of State and current Director of the Hoover Institution, slammed Critical...",NA,NA,NA,53.07,NA,2021-10-21T00:00:00Z
NA,BillyPrempeh,106382017600422,POLITICIAN,US,My Name is William “Billy” Prempeh and I am running to be the Republican representative for the people of the 9th Congressional District of our great state of New Jersey!,2020-02-06T06:58:35Z,11427,16355,2021-06-23T17:26:01Z,2021-06-23,17:26:01,Photo,39192,30435,764,5608,2224,8,46,8,62,37,NA,-,0,0,0,N/A,https://www.facebook.com/106382017600422/posts/386480956257192,SAY NO TO CRT!,https://www.facebook.com/BillyPrempeh/photos/a.122299499342007/386480906257197/?type=3,NA,"BILLY PREMPEH B "" CANCEL CRITICAL RACE THEORY NOT AMERICANS",NA,NA,NA,NA,NA,52.96,Billy Prempeh,2021-06-24T00:00:00Z
NA,PrestonPhillipsNews,100047569321068,NEWS_PERSONALITY,US,Weeknight News Anchor/Host | KOMO News Seattle | 3:30/4/5/6/11P | Husband | Dad x 2 | Christian,2011-10-22T14:56:42Z,28798,44092,2021-06-02T00:14:55Z,2021-06-02,00:14:55,Native Video,22506,9866,925,5662,5843,3,7,1,2,197,owned,Yes,63783,131309,0,00:00:58,https://www.facebook.com/100047569321068/posts/310951533833822,"Father and daughter appear in TikTok video together to speak out against critical race theory. ""How we treat people is based on who they are and not what color they are. My baby's gonna know that no matter what she wants to be in life, all she has to do it work hard and she can become that. Children do not see skin color man, they love everybody.""",https://www.facebook.com/PrestonPhillipsNews/videos/213708857263559/,NA,NA,NA,NA,NA,NA,NA,52.96,Preston Phillips,2021-06-02T00:00:00Z
Billy Prempeh,BillyPrempeh,106382017600422,POLITICIAN,US,My Name is William “Billy” Prempeh and I am running to be the Republican representative for the people of the 9th Congressional District of our great state of New Jersey!,2020-02-06T06:58:35Z,11427,16355,2021-06-23T17:26:01Z,2021-06-23,17:26:01,Photo,39192,30435,764,5608,2224,8,46,8,62,37,NA,-,0,0,0,N/A,https://www.facebook.com/106382017600422/posts/386480956257192,SAY NO TO CRT!,https://www.facebook.com/BillyPrempeh/photos/a.122299499342007/386480906257197/?type=3,NA,"BILLY PREMPEH B "" CANCEL CRITICAL RACE THEORY NOT AMERICANS",NA,NA,NA,NA,NA,52.96,NA,2021-06-24T00:00:00Z
NA,officialdanaloesch,100044238798958,NEWS_PERSONALITY,US,Syndicated talk radio host. TV. Best-selling author. Premier Second Amendment advocate.,2009-01-06T14:18:12Z,487229,525828,2021-01-20T18:00:24Z,2021-01-20,18:00:24,Link,13659,605,4197,1835,17,110,140,871,5881,3,NA,-,0,0,0,N/A,https://www.facebook.com/42872222699/posts/10159106102342700,The latest Chapter and Verse: https://danaloesch.substack.com/p/the-17-executive-orders-biden-signed,https://danaloesch.substack.com/p/the-17-executive-orders-biden-signed,NA,NA,The 17 Executive Orders Biden Signed On Inauguration Day,"Critical race theory, immigration, rejoining the WHO, and the Paris Agreement, bypassing the Senate",NA,NA,NA,52.74,Dana Loesch,2021-01-21T00:00:00Z
NA,hilosconchems41,100057098784192,PERSONAL_BLOG,MX,"son solo cosas de chems divertidas y otras más compartidas ,lamento si no doy créditos lo olvido",2020-07-02T22:38:29Z,NA,NA,2020-09-29T11:10:18Z,2020-09-29,11:10:18,Native Video,3569,327,93,162,182,7,2786,2,0,10,owned,Yes,35941,36788,0,00:02:38,https://www.facebook.com/107128851064950/posts/148703396907495,NA,https://www.facebook.com/hilosconchems41/videos/1044203029368776/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fhilosconchems41%2Fvideos%2F1044203029368776%2F,NA,Hilos con chems Casi mato a una niña  Crt@hilos con chems,NA,NA,NA,NA,52.49,Hilos con Chems,2020-09-29T00:00:00Z
NA,bravenewfilms,7035457015,BROADCASTING_MEDIA_PRODUCTION,US,We produce films that make an impact. Join Brave New Films today: https://www.bravenewfilms.org/subscribe,2007-11-07T17:03:44Z,527939,511645,2021-07-17T13:00:08Z,2021-07-17,13:00:08,Photo,60723,5013,2319,52382,253,39,161,32,506,18,NA,-,0,0,0,N/A,https://www.facebook.com/7035457015/posts/10157773229052016,Seriously! Support our work at the link below 👇 👉 https://linktr.ee/bravenewfilms 👈,https://www.facebook.com/bravenewfilms/photos/a.10150952010452016/10157773229052016/?type=3,NA,"Brave New Films @bravenewfilms Elon Musk makes $16,000,000/hr and pays less in taxes than you. Jeff Bezos makes $4,200,000/hr and pays less in taxes than you. Mark Zuckerberg makes $4,000,000/hr and pays less in taxes than you. You should be mad about THIS, not critical race theory.",Timeline Photos,NA,NA,NA,NA,52.44,Brave New Films,2021-07-18T00:00:00Z
NA,duniagames,192790697414729,GAMING_VIDEO_CREATOR,ID,Komunitas Game terbesar di Indonesia. Ayo bergabung dgn lbh dari 500.000 member aktif di seluruh Ind,2011-01-27T02:17:11Z,895120,904327,2020-05-05T03:00:04Z,2020-05-05,03:00:04,Link,4133,3406,124,320,23,76,165,2,2,15,NA,-,0,0,0,N/A,https://www.facebook.com/192790697414729/posts/3605877779439320,Nostalgia banget nih turnamen Counter Strike 1.3 tahun 2002 lalu masih menggunakan monitor CRT.,https://duniagames.co.id/discover/article/penampakan-turnamen-counter-strike-13-tahun-2002-bikin-salah-fokus,NA,NA,"Penampakan Turnamen Counter Strike 1.3 Tahun 2002, Bikin Salah Fokus!",Nostalgia banget nih turnamen Counter Strike 1.3 tahun 2002 lalu masih menggunakan monitor CRT.,NA,NA,NA,52.32,Dunia Games,2020-05-05T00:00:00Z
NA,melakaexplorer,2291261950966870,NEWS_SITE,MY,"Info Melaka/Luar Melaka , MKN dan KKM.
Iklan , Soft/Grand Opening Invitation ,Event Posting ,Contest atau SponsorShip. 
(Kerjasama dengan Melaka Foodie)
Boleh Inbox Page Atau Whatsapp
Wasap.my/60142686946 (Marketing/Whatapp Sahaja)",2019-06-29T03:05:19Z,71833,84865,2021-05-17T01:56:24Z,2021-05-17,01:56:24,Native Video,48370,36652,2486,5088,3058,79,14,252,8,733,owned,Yes,1005255,1275807,0,00:04:06,https://www.facebook.com/2291261950966870/posts/4036384489787932,Terbaik Orang Melaka Tolong Menolong tak kira Bangsa dan Agama ♥️😍🤲. Terima Kasih Kepada semua yang membantu. Salute . Crt Loo Loo Yeen Leong.,https://www.facebook.com/melakaexplorer/videos/477951936788002/,NA,NA,NA,NA,NA,NA,NA,52.29,MelakaExplorer,2021-05-17T00:00:00Z
NA,crtct,534781556586317,PUBLIC_SERVICES,US,"Community Renewal Team helps individuals, families, and communities address the challenges they face in building a successful future. People of all ages turn to CRT for help with basic needs, relief during a crisis or support to make long term changes.",2013-05-10T12:35:07Z,2462,2641,2020-03-31T08:32:01Z,2020-03-31,08:32:01,Photo,992,732,22,193,31,8,2,4,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/534781556586317/posts/3028019927262455,"URGENT: If you have access to any of the following PPEs and other supplies, there is a need for donations that will be used at The Retreat, CRT's assisted-living facility for seniors in Hartford. Right now we have adequate supplies to care for five people for seven days! If you can donate, please contact CRT via direct message here on Facebook. Donations can be dropped off at: 555 Windsor St., Hartford, CT 06120. Here's the list of items we need: * Disposable pants and gowns * Thermometers * Hand sanitizer * Masks with face-shields * Head garb to cover hair Thank you all for your support! (Pictured: Retreat resident Terri Butcher, last fall.)",https://www.facebook.com/crtct/photos/a.540780109319795/3028018847262563/?type=3,NA,NA,NA,NA,NA,NA,NA,52.21,Community Renewal Team,2020-03-31T00:00:00Z
NA,informaticaconcursos,294637473885812,COMPUTER_TRAINING,BR,"Apostilas de Informática com teoria, questões de concursos comentadas, mapas de revisão, resumos, simulados, etc.",2011-09-28T22:06:04Z,NA,NA,2020-09-06T09:06:32Z,2020-09-06,09:06:32,Photo,992,983,1,3,4,0,1,0,0,0,NA,-,0,0,0,N/A,https://www.facebook.com/294637473885812/posts/3890883874261136,"Apostila de informática com 242 páginas em arquivos PDFs enviados por e-mail. 464 questões comentadas do Instituto Quadrix, formato Certo/Errado R$ 52,96 https://www.fernandonishimura.com.br/quadrix CRM/MS-Conselho Regional de Medicina do Estado do Mato Grosso do Sul (Campo Grande/MS) CRP/14-MS-Conselho Regional de Psicologia 14ª Região (Campo Grande/MS) CRMV/AP-Conselho Regional de Medicina Veterinária do Amapá (Macapá/AP) CRT-PR/SC-Conselho Regional dos Técnicos Industriais da 4ª Região (Curitiba/PR e Florianópolis/SC) CREFONO4-Conselho Regional de Fonoaudiologia 4ª Região (Recife/PE e Salvador/BA) CRESS/AC-Conselho Regional de Serviço Social da 26ª Região (Rio Branco/AC) CREFITO13/MS-Conselho Regional de Fisioterapia e Terapia Ocupacional da 13ª Região (Campo Grande/MS) CRECI/MS-Conselho Regional de Corretores de Imóveis da 14ª Região (Campo Grande/MS) CONTER-Conselho Nacional de Técnicos em Radiologia (Brasília/DF) CREFITO10-Conselho Regional de Fisioterapia e Terapia Ocupacional da 10ª Região (Florianópolis/SC) CRMV/RO-Conselho Regional de Medicina Veterinária do Estado de Rondônia (Porto Velho/RO) CREMESE-Conselho Regional de Medicina do Estado de Sergipe (Aracaju/SE) CRBM-4/PA-Conselho Regional de Biomedicina 4ª Região (Belém/PA e Porto Velho/RO) CRP-6/SP-Conselho Regional de Psicologia de São Paulo (São Paulo/SP) CRESS/SE-Conselho regional de Serviço Social da 18ª Região (Aracaju/SE) CRQ7/BA-Conselho Regional de Química da 7ª Região (Salvador/BA) CRP/MG-Conselho Regional de Psicologia de Minas Gerais CRESS/PB-Conselho Regional de Serviço Social da 13ª Região (João Pessoa e Campina Grande/PB) CREFITO-4/MG-Conselho Regional de Fisioterapia e Terapia Ocupacional 4ª Região (Belo Horizonte/MG) CRT/SP-Conselho Regional dos Técnicos Industriais do Estado de São Paulo (São Paulo/SP) CRB1/DF-Conselho Regional de Biblioteconomia (Brasília/DF) CRN8/PR-Conselho Regional de Nutricionistas do Paraná (Curitiba/PR) CRA-BA-Conselho Regional de Administração da Bahia (Salvador/BA) CREMERS-Conselho Regional de Medicina do Estado do Rio Grande do Sul (Bagé e Porto Alegre/RS) CORE/TO-Conselho Regional dos Representantes Comerciais no Estado do Tocantins (Palmas/TO) CRQ-X/CE Conselho Regional de Química 10ª Região (Fortaleza/CE) CRESS/RO-Conselho Regional de Serviço Social da 23ª Região (Porto Velho/RO) CRF/RR-Conselho Regional de Farmácia do Estado de Roraima (Boa Vista/RR) CORE/PR-Conselho Regional de Representantes Comerciais do Paraná (Curitiba/PR) CRF/AP-Conselho Regional de Farmácia do Estado do Amapá (Macapá/AP) CAU/AP-Conselho Regional de Arquitetura e Urbanismo (Macapá/AP) Noções de Informática: 1 Conceitos básicos e modos de utilização de tecnologias, ferramentas, aplicativos e procedimentos de informática: tipos de computadores, conceitos de hardware e de software, instalação de periféricos. 2 Edição de textos, planilhas e apresentações (ambiente Microsoft Office, versões 2010, 2013 e 365). 3 Noções de sistema operacional (ambiente Windows, versões 7, 8 e 10). 4 Redes de computadores: conceitos básicos, ferramentas, aplicativos e procedimentos de Internet e intranet. 5 Programas de navegação: Mozilla Firefox e Google Chrome. 6 Programa de correio eletrônico: MS Outlook. 7 Sítios de busca e pesquisa na Internet. 8 Conceitos de organização e de gerenciamento de informações, arquivos, pastas e programas. 9 Segurança da informação: procedimentos de segurança. 10 Noções de vírus, worms e pragas virtuais. 11 Aplicativos para segurança (antivírus, firewall, antispyware etc.). 12 Procedimentos de backup.",https://www.facebook.com/informaticaconcursos/photos/a.424915927524632/3890880164261507/?type=3,NA,NA,Photos from Informática Concursos's post,NA,NA,NA,NA,52.21,Informática Concursos,2020-09-06T00:00:00Z
NA,aklavan,100044573343257,AUTHOR,US,"Andrew Klavan is a conservative commentator, satirist, and award-winning novelist.",2009-04-06T20:16:16Z,285838,340707,2021-07-10T04:31:35Z,2021-07-10,04:31:35,Link,9883,7880,130,651,1200,4,1,0,1,16,NA,-,0,0,0,N/A,https://www.facebook.com/100044573343257/posts/365802401582202,NA,https://www.dailywire.com/news/arizona-governor-signs-bill-prohibiting-critical-race-theory-training-in-local-government?%3Futm_source=facebook&utm_medium=social&utm_content=062316-podcast&utm_campaign=andrewklavan,NA,NA,Arizona Governor Signs Bill Prohibiting Critical Race Theory Training In Local Government | The Daily Wire,"— News and Commentary —Arizona Governor Signs Bill Prohibiting Critical Race Theory Training In Local GovernmentBy Charlotte Pence Bond•Jul 9, 2021 DailyWire.com•FacebookTwitterMailPhoto by Ralph Freso/Getty Images Ralph Freso / Stringer via Getty Images Republican Governor of Arizona Doug ...",NA,NA,NA,52.02,Andrew Klavan,2021-07-10T00:00:00Z
NA,MikeHaffnerMO,100057751282807,PERSON,US,Christian. Husband. Proud Dad & Grandpa.  Retired Navy F/A-18 Fighter Pilot. Combat Veteran.,2018-04-12T18:18:53Z,966,1148,2021-09-25T21:00:05Z,2021-09-25,21:00:05,Photo,4457,3103,483,740,67,3,27,7,16,11,NA,-,0,0,0,N/A,https://www.facebook.com/185438815431106/posts/887801818528132,Our students should NOT be taught that America is inherently racist. America is the land of opportunity where ANYONE can achieve the American Dream. We must STOP the teaching and spread of CRT. Our country’s future depends on it.,https://www.facebook.com/185438815431106/photos/a.188225785152409/887801091861538/?type=3,NA,STOP TEACHING CRT MIKE HAFFNER Conservative vative Leader STATE REPRESENTATIVE,NA,NA,NA,NA,NA,51.83,Mike Haffner,2021-09-26T00:00:00Z
NA,lesdeplorablesamericans,106862204671108,NEWS_SITE,US,"We focus on providing conservatives with funny memes and news from the right side of the aisle! Enjoy, together we can Make America Great Again!",2020-12-28T19:10:11Z,37542,40862,2021-08-20T14:20:03Z,2021-08-20,14:20:03,Link,14648,11093,647,1235,1571,6,46,4,11,35,NA,-,0,0,0,N/A,https://www.facebook.com/106862204671108/posts/235368608487133,Excellent!,https://genzconservative.com/oklahoma-bans-critical-race-theory/,NA,NA,Fighting Back: Oklahoma Bans Critical Race Theory in Public Schools!,The Oklahoma House recently banned Critical Race Theory to make its schools better and to help its students learn the truth rather than leftist lies! Learn more here!,NA,NA,NA,51.58,The Deplorable Americans,2021-08-21T00:00:00Z
