post_id,comment_text
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"I'm taking a risk by posting this here, but I see there are a number of other parents here concerned about the lack of COVID safety protocols in D49 right now. I've set up a FB group for those of us interested in advocating for the health of all our kids at this week's board meeting. Please send me a friend request if you'd like me to add you to it!"
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"there they are ; the guys who are pretending CV doesn't exist in d-49 and are putting our students, teachers and staff in harm's way with their denial of the dangers. Aren't they supposed to be in a ""position of trust""?"
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"we all have our views on things. some different than others. this is a time where my view is different than yours. our kids are our future. without proper education, they wont succeed in life. if they cant get the proper tools and teaching advancing them to the next grade is only hindering them. most of us arent teachers. some kids CAN NOT handle being in front of a screen ALL day. theres no separation in home life and school with e learning. if you are sending your kid to school send them with a mask if you think it helps. is e learning a thing this year? im not sure if it is but if thats an option use it. if not opt into a home school program. the fact of the matter is, covid is a virus. just like any other virus, its here to stay. there will never be a time with out and we will have to live with it. we will get the virus or we wont. the survival rate is so high. yes, its sad some have lost their lives to this. its also sad that some people expect everyone to run in fear and stop living life and trying to better themselves because of a virus.. theres many articles from the CDC stating faulty test were used and not all deaths that were claimed to be covid were in fact covid. this is our life now and we need to try to get along and learn to live with it. we cant be blaming others for things just bc it doesnt fit the narrative that you want. if you want to avoid it, stay home, order groceries online, homeschool, etc., but others need to work, get an education and just LIVE. im not being insensitive here but rather showing another view, respectfully. Have a good day"
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,Since when is CRT taught in secondary schools? Stop with the gaslighting and attend to more pressing matters! Like protecting students and staff from COVID.
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"In El Paso County, the last 2 weeks: How many cases of the Delta variant vs. how many deaths from the Delta variant.....no deaths"
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"D49, thank you so much for giving our kids ""normalcy"". They are happier, teachers can see their faces and will know if they are paying attention or drifting off now, the kids can't hide behind the mask anymore. It's been amazing, PLEASE don't give in and change things. One of my kids is an introvert, and staying home was horrible, as well as wearing a mask since they were still able to ""hide"" behind it. A whole year of school was basically lost, so I beg you, please stand your ground and continue to do what you said in your video before school started."
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"D49 please take heed to the recommendation from the American Academy of Pediatrics. Children are a special, vulnerable, and at risk population regardless of state mandates or no state mandates. Keep our kids safe.
https://
www.nbcnews.com/
news/us-news/
all-children-sho
uld-wear-masks-
school-fall-eve
n-if-vaccinated
-n1274358"
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,D 49 : exemptions to their immunization demand appear squirrely and subjective.
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"Got an email today that my daughter is in class with someone who tested positive and was at school yesterday . They will remain unmasked in the classroom, and continue to be in class in person without any kind of mitigation efforts in place, but they did thank me for trusting them. Great job!"
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,My question is will CRT be taught at school this year?
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"D49: ""No student may attend school in the district unless the student has presented to the school an up-to-date certificate of immunization."""
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,Desiree Davis
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,Tracy Tarver
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,Chad Taylor
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"Best thing my son said last week after being asked after school, ""how was your day?"", he said, ""it was great! It felt really good to be there."" and ""that everything felt normal"". Out of all the words he could've used, he chose ""normal"". That was so comforting to hear 💓. So, thank you for making the hard decision, one that considers our kid's mental health. These kids aren't watching the news and seeing all the propaganda going on, they just want to learn, talk to their friends and be in a familiar setting. Let them. Kids miss school and want to go. Thank you for helping them get back to ""normal""."
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,Stop debating CRT. It's a distraction from the real issue of covid protection measures and an obvious political ploy. It's not even taught in this district and isn't a subject for primary or secondary schools to begin with!
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,Just saw the new covid policy. The BOE has lost it's freaking mind. I feel sorry for all the students and teachers and staff that have to work for an organization who values it's political posture over the health and welfare of its constituents. Good luck to staff and students who have to live and work and go to school in la la land.
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"Word has it from a good friend of mine that is a teacher in the district that many teachers have already tested positive and some are very sick as we speak. Also, a mass resignation of teachers could be soon, if the BOE continues down this road…"
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"https://
denver.cbslocal.
com/2021/08/10/
masks-schools-co
lorado-american
-academy-pediat
rics/"
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"https://
www.youtube.com/
watch?v=8Zy6DQoR
YQw"
https://facebook.com/141517542533343/posts/4425776447440743/posts/4425776447440743,"Joshua SiIva, Ada Showalter J-Cups, Jerrica Martinez Wild, Jill Dennison Duncan figured I’d let you know. The link has info about the live stream."
https://facebook.com/550032258375171/posts/4478239965554361/posts/4478239965554361,I’m too distracted by the infamous “Defund Teachers’ Unions” sign picture. Who do they think fund teachers unions? 🙄
https://facebook.com/550032258375171/posts/4478239965554361/posts/4478239965554361,Having taught history in PSUSD for 13 years this is quite disturbing. Is PSUSD now teaching fake history? WTF?
https://facebook.com/550032258375171/posts/4478239965554361/posts/4478239965554361,J. Kevin McCarthy a teacher at Rancho Mirage highschool has a FB page full of political propaganda. Do we really want a teacher with a political agenda teaching our kids?
https://facebook.com/550032258375171/posts/4478239965554361/posts/4478239965554361,Wow is amazing.
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,Are you guys offering virtual learning for medically fragile children since masks are not being implemented? CDC has now changed it's policy with the new variant and even vaccinated individuals should be masked inside. Most of the students are not eligible for vaccines and I know vaccine hesitancy is high. My concern are those students or even their families at home that are medically fragile will have to choose between their right to an education and the health and safety of their families.
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,Fantastic CV! You have my support!
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,Great job CV!!
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,Great job CV 👏👏👏
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,Thank you CV!!
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,I’m so happy my children are part of this school district!
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,Will kids be going Monday through Friday?
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,Amen!!
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,Great job CV! Honor to send Billy back to school.
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,💚💛💚💛
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,Great.👍
https://facebook.com/825517197503949/posts/4012584802130490/posts/4012584802130490,Shirley Reitter-Sciarra
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"The very least you could do was 1. Not lead a truncated social post with an announcement most of us are bound to welcome (masks) 2. What “CRT” stands for and 3. The reason given by each board member who thinks we shouldn’t teach the factual history of racial nastiness in our country.

This post by a government entity is misleading - because we ALL know that many people give a like or other react based on headline and visible text alone, and it’s lacking in necessary information.

Do better."
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"PRAISE THE LORD, thank god we live in an area that the board listens to the community and kids, common sense is winning, parents can be in charge of the mask ordeal and NO CRT in our schools!"
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"Please provide as safe a school environment as possible. ALL staff and students, regardless of vaccination status, should wear masks."
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"Terrible decision, disappointed that you are putting politics before the health and intellectual growth of our states youth"
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"“If a school does not require individuals who are not fully vaccinated to wear a mask, they should ensure a layered mitigation strategy, including physical distancing, ventilation, hand hygiene, adequate access to diagnostic and screening testing and closely monitor for increases in COVID-19 cases.” So how will all of these precautions be implemented in Carteret County Public Schools? There is significant uptick in cases in the area and a very low vaccination rate. Is the assumption that it's over?"
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"Seriously regret moving back to be close to family. Thanks for proving that you don’t care about the health of children to young to get the vaccine, or their high risk family members."
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"I find this decision to be discriminatory to my differently abled grandchildren. They are already at a disadvantage physically, and now they are afraid. Before you say ""Keep them at home then"", that is also discriminatory.
They have the same rights as every other child to safe, public education."
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"With a new strain and unvaccinated people, especially those under 12, this is about the most moronic decision ever. SMH🤦‍♀️🗣👎"
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"I hope everyone has lots of PTO saved up. There's going to be a lot of quarantines this year. Hopefully that'll be the worst part, but seeing what's going on in Mississippi, Missouri, Louisiana, etc - it probably won't be. Good luck everyone. 👍"
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,Ty for putting these decisions in the hands of the parents. To not separate and tell private information and to also not teach are young children to hate one another. This is all wonderful news.
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"Great decisions, Carteret County school board!"
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"Thank you Carteret County Schools!! Glad to hear ALL of the good news in this post, proud to be part of this district."
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,This is amazing on ALL levels!!! Proud of our Board of Education!!!!! We <3 our Carteret County School system!!!!
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,Very impressed by these choices and very proud to be a part of this community. Thank you for listening and representing all parties fairly. All education should be based upon facts to include “warts and all” just as this post outlines. Good job!!
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,With Disney and other places announcing masks again and Cooper speaking tomorrow I no longer can be excited 😭 they tried but a dictator will dictate.
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"Yay!!!! Thank the lord! I was about to lose it if they had to wear them again. We can’t tell our kids it’s ok to not wear a mask to go hangout with neighbors, go to Lowe’s, Walmart, Mac Daddys and so on and then be like ya wear your nasty mask that probably hasn’t been washed in weeks to school and get sick from that before they would ever catch covid 🧐besides school is hard enough for little kids please just let it be personal choice."
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,The BOE is under pressure to reverse this decision. Please contact them to encourage them to keep masks optional. Suggest temperature checks to keep the sick students home (that’s the significant issue).
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"Coronavirus cases increasing in ENC's younger population https://
wcti12.com/news/
local/
coronavirus-case
s-increasing-in
-encs-younger-p
opulation"
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,Upholding people’s rights! Good job!
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,This is one of the reasons I love this school system. Thank you school board for allowing families to make their own decisions and teaching factual events.
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,Dr. Jackson is amazing!!! Carteret county is going to have a fantastic 2022!!! ❤️
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"URGENT! Alert. Looks like they may change to mask our Kids again. There will probably be a special meeting Wednesday (maybe 9am). I’ll update with confirmation.
Please email them and show up for public comment."
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"Stupid decision 🙄 Did you have a choice when you got the Polio or MMR shots as a child, no! Just wear a mask, you'd think people would believe science not hearsay; especially now!"
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,So thankful our school system listened to our community! Thank you Carteret County Public School System 👏🏼👏🏼
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,"This is welcomed news all around. Very excited for my son to start his Junior year in this amazing school district in the most ""normal"" way we have seen in some time!"
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,Thank you for standing up for our kids!
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,Thank you for making the best possible decision for OUR kids.
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,I am still in awe of all of the misinformation
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,Thank-you CC School Board. It is refreshing to see politicians demonstrating some common sense nowadays.
https://facebook.com/267159566634514/posts/4883428201674271/posts/4883428201674271,Praise God! Thank you Carteret county board members for having the insight to know and do what's right for the people! God bless your home!
https://facebook.com/534732829964507/posts/3807558146015276/posts/3807558146015276,"The problem is parents have to support and back the school. With that said I also feel if any bullying due to race, transgender etc. should not be tolerated and schools should take more actions on this then they have in past. No matter how mad parents get. There is bullying at every age of life. It is sad"
https://facebook.com/534732829964507/posts/3807558146015276/posts/3807558146015276,Thank you for not allowing this in our schools!! Happy to know my daughter will not be taught this Nonsense.
https://facebook.com/534732829964507/posts/3807558146015276/posts/3807558146015276,Love this school district!! All districts you follow in their footsteps! Our children are their priority!! 💕💕
https://facebook.com/534732829964507/posts/3807558146015276/posts/3807558146015276,Thank you to all the staff and members of the school board. You are the backbone of the community and I am so grateful for your role and guiding my children in a positive and respectful way
https://facebook.com/534732829964507/posts/3807558146015276/posts/3807558146015276,Be aware…just because you don’t call it by a certain name..it’s all in the details.
https://facebook.com/534732829964507/posts/3807558146015276/posts/3807558146015276,Zachary Purcell
https://facebook.com/534732829964507/posts/3807558146015276/posts/3807558146015276,We love our schools!
https://facebook.com/534732829964507/posts/3807558146015276/posts/3807558146015276,"I stated CH schools in 1963 , my parents loved the school system. I graduated in 1975. I got married moved to Chester , had 4 kids and came back to CH . Proud to say they all graduated from this awesome school system."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,Thank you Springboro Schools! I totally agree with your stance and statement.
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,Parents need to pay attention to what their kids are being asked about in school and what the reading materials are because that's how they secretly incorporate CRT and parents don't have a clue. Just because they say they aren't doing it there are teachers who believe in it a d have taken courses learning about ir...be wary parents...just saying.
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"Thank you! Springboro was a stop in the Underground Railroad and I'm glad it's still a place where people stand up for what is right. Let us continue to teach history (the good and the bad) while not letting it bog down our future. America has made mistakes, but we have improved and will continue to improve as long as people grasp the fact that their ability to reach their potential isn't limited by their race, but by their character."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"Also a long-winded way to say ""We have decided to allow politicians and Fox News talking heads to write curriculum instead of teachers and other actual education professionals."""
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"Who’s gonna tell them that socialism and communism are economic systems and democracy is a governmental system? Maybe your schools needs to hire better civics teachers, this is 8th grade stuff folks 💀"
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,Once again disappointed by Springboro schools. This is disgusting
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"Nobody:

ABSOLUTELY No one:

Springboro education: ""As most historians agree, slavery was a willing endeavor for all Africans given the opportunity to leave their homeland."""
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"What a really long-winded way to say, ""We refuse to teach history as it happened and we do not care about our students of color."""
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"Ignoring the fact that anyone who had to contact the district about CRT almost certainly has no idea about it, critical theory, or the Frankfurt school, this has the be the dumbest “controversy” since the time idiots decided they wanted to introduce intelligent design into Springboro’s curriculum. Regardless, Springboro probably has what, five people on staff who even know what CRT is? People should spend more time worrying about whether Springboro is adequately teaching critical thinking than what ever Tucker Carlson taught them to fear this week."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,I am so impressed by this. Very happy to know that this district will not cave to the mob. I applaud this stance.
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,What an embarrassing and ignorant stance to take. Do better
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,Thank you Springboro School. I agree. I'm glad to know my grandchildren will be taught an education and to see we are all one person.
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"You can put whatever name you want attached to it to stroke fear, but if you truly taught American History, you'll find out that all of the above falls directly within it. Trying to avoid the true history of this nation, which is drenched by racism in its soil, is clearly just a way to not feel uncomfortable by its history."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,Do you not understand that your first bullet point and your last sentence in this post are in direct conflict? By ‘every student’ you clearly mean your white students and their parents. Do better admin. This is embarrassing.
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"In other words, ""Don't worry scared white people, we won't pop the bubble you pay so much in taxes to protect"". Enjoy your safe space!"
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"BUT this country IS systematically racist. You, as a public school district, should be ashamed! Teaching your students lies will not help them prosper in their adult lives."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,But racism is systemic and the legal system and the US is systematically racist and designed to create and maintain inequality
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,What an absurd stance to take as educators.
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"Personally, I’d like to see school districts issue more statements expressing concern and support for groups who have historically actually experienced racism rather than statements expressing concern and support for white people who might have to learn about it."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"This is unfortunate. Most believe the theory advocates discriminating against white people in order to get equity. If you research it and read into it, it’s stating that racism is part of everyday life, white or nonwhite.

Also, why most don’t agree with the theory because it’s giving “us” a voice. It gives us a chance to finally speak out and be heard , our voices that have been marginalized. Supporting, accepting the experiences that we have had, yes people of color. This will happen through research in the classroom and storytelling. Its important that all learn about race and racism in society. Because it’s real and it’s still alive today. Through injustice of the system, housing discrimination,
etc. Most don’t agree because they don’t experience it and have been taught not to acknowledge it.

I agree the curriculum shouldn’t be based on CRT but teach areas of it."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"As a springboro graduate and a future teacher who studies CRT, this is mortifying. Springboro do better."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"The stories Ive heard about mixed students and students of color out there, this makes perfect sense 🙄 smh"
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"Yeeesh, I can only imagine how diverse and inclusive Springboro, OH's ""Diversity & Inclusion Committee"" is.

Congratulations
on making 93% of your students feel welcome and safe."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"Taxpayers will vote with their pocket books if ideology continues to erode fundamental education. Parents and residents who have means will if pushed beyond reason move out of the public tax base areas that they perceive as radicalized and not properly focused on job one: educating and preparing today's youth for adulthood. Similarly other families will make the monetary sacrifices necessary to remove kids from the all too often failing public education system. While CRT contains morsels of undisputed facts/data/
history it is by no means an unbiased fact based doctrine of thought/
perspective. It is highly provocative and many elements associated with CRT are essentially race-based biased propaganda dominated by special interests who have an ideological based agenda. Propagandizing American youth is a very powerful lever for these folks to pull in order to affect holistic, systemic change to the USA. If CRT and associated themes/
doctrines are worthy of consideration-s
tudy it should only be as an elective type class offering at the college level and beyond where college students are supposed to gain exposure to diverse opinions, interpretations
, world views and diverse ideology. This doctrine has no business in K-12 education-PERIO
D. The audience is too vulnerable. America spends more on public education than any other country on earth. Yet we produce the 33rd-ish best educated product and our competitiveness
continues to decline. Public schools are in trouble for many reasons and those that insist on forcing incompatible, radical ideology like CRT and similar doctrines will hopefully work themselves out of a job at some point. Show up to work. Do your job without conveyance of political, religious or racial bias and teach the fundamentals of primary and secondary education. That's it....plain and simple CRT has no place in the K-12 education process.
I applaud this district for their stance and direct, honest communication on this issue. Those who disagree can vote with their feet and $ too. Thank you Springboro Schools for taking a clear and mission-focused
stance. I hope you will prosper for leading with candor and boldness."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,So we’ll keep teaching the white-washed version of history.
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"More history you were never taught in school. THIS IS CRT and what your kids would actually learn...
.
Battle of Bamber Bridge
Jun 24, 1943 – Jun 25, 1943
On this day in 1943 black American soldiers faced off with white American Military police during World War II on British soil. Yes you read correctly black American soldiers had to fight their own white American soldiers, while in England, where they were fighting for the world.
Why? Because the English town of Bamber Bridge in Lancashire was not segregated so they treated the black soldiers like all other races, aka blacks were free to eat, drink anywhere, BUT back in America segregation of blacks and whites still existed. So essentially the American army went to someone else’s country and demanded they adopted America’s racist practices
So when the American Military police found out that their own black American soldiers were drinking at the same pubs as white people they went in to arrest them. The people in the town got mad about the treatment of the black soldiers and decided to then turn their pubs into “BLACKS ONLY DRINKING PUBS” the very opposite of what was taking place in America with their WHITES ONLY businesses.
Of course this pissed off the American military so guns went blazing, and when word spread back at camp that black soldiers had been shot, scores of men formed a crowd, some carrying rifles and by midnight more American military police arrived with a machine gun-equipped vehicle, so the black soldiers had no choice but to get rifles from British stores while others barricaded themselves back on base, so now it was American white soldiers versus American black soldiers. This lead to the death of one solider, injury of 7, and 32 convictions.
Back in America the battle was hushed up because they didn’t want the country to find out that they were fighting their own soldiers which would anger the black population and weaken the morale in the country.
You may read about the ill treatment of black American soldiers by their own army in the book FORGOTTEN."
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"So many experts in education on this thread. It's pretty simple. You want your child to learn from CRT? Move to a district that supports it. Problem solved, Karen"
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,Thanks for the statement and my family applauds this stance.
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,The city throws a Juneteenth Jubilee and the public schools release this? Where do you stand Springboro?
https://facebook.com/504538452950355/posts/5685697064834442/posts/5685697064834442,"Yikes 😬 one thing to make a post saying you wont be implementing crt, another thing to outline it like you did and kinda prove that more people need to be taught it"
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,#LaGarretKing say no to racism. Stop dividing Children by color.
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"I love the lack of concern in these comments for American and European Imperialism creating bias in history classes but the maximal concern for Critical Race Theory, Marxism, etc. infiltrating the school system because of a black history elective. I think you all must be worried your children are gonna learn to be less one-sided than you and disagree with your bigotry more."
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"I am absolutely against including CRT in our schools. It is not history and it is not the truth. I support teaching true history, but CRT only divides us - teaching that everything that happens to us is based on our race. Whites are the oppressors and non-whites are the oppressed. Is this really what we want to teach? I do not want my tax dollars supporting this."
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"Have you seen this one?:
https://
heartlandernews.
com/2021/07/14/
francis-howell-s
chool-district-
hires-fierce-su
pporter-of-crit
ical-race-theor
y-to-help-devel
op-race-based-c
urriculum/"
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,So proud of the students for making sure their voices were heard. They are going to make this world a better place!!
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"We all saw that curriculum planning with LaGarrett King.
He advocated that your teachers should lie about and hide lesson plans from parents.
He also advocates for violent protesting in that video, and says peaceful protesting is “silly”.
He states that CRT concepts can be “snuck” into history and literature courses by changing the wording in the course description.
Do you support this type of deception?"
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"If I were to use the word appalling, it wouldn’t even begin to scratch the surface in how I would describe our education system’s failure (including FHSD)in the teaching of Marxist ideology and the absolute catastrophes that occurred when communists regimes of the 20th century forced them on their people.

And this is why we now have CRT in our public school systems, because nobody recognizes it as a Marxist doctrine. But that’s exactly what CRT is. This is by design. Academia has always been in love with Marxist ideology. The school imposing their will on the subject further exemplifies this. If you can’t see this as a Marxist ideology, your school system failed you, and you need to read. ALOT. How about for starters you make The Communist Manifesto and the Gulag Archipelago requisite reading for every high school student. These are required in Russian schools because they never want to go down that road ever again."
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"https://
heartlandernews.
com/2021/07/14/
francis-howell-s
chool-district-
hires-fierce-su
pporter-of-crit
ical-race-theor
y-to-help-devel
op-race-based-c
urriculum/
?fbclid=IwAR2oCC
kfWX5hL_e22_mr9
wxMLx7hPfl3M3en
1CpxV8hN8u-nDAM
FsqRJOlY"
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"https://
pjmedia.com/
news-and-politic
s/rick-moran/
2021/07/22/
missouri-teacher
s-plotted-with-
crt-advocate-to
-hide-radical-t
eaching-from-pa
rents-n1463953"
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"Let’s be aware of one crucial difference:
Marxism is not the same as Communism.

Marxism is the study of how the aristocracy strives to preserve their place in society. The bourgeoise want to be the aristocracy, so they strive to keep the proletariat in their place.

That’s a very simple summary, but it’s a social construct that we actually do see in America in different ways… for instance, the occupy wall street movement several years ago, “we are the 99%”. Did the 1%, the aristocracy of America, actually change anything? Not really. Why would they? They don’t want to surrender their position. Would you?

Making students aware of the existence of this social theory is not the same as indoctrination."
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"As a parent of two children in district schools, I totally support all cultural learning."
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,Hey all CRT boo!!! Is your anxiety through the roof yet. FFS...SMH
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"Francis Howell School District hi you guys are great. I would be careful listening to Gordon Midgley who clearly believes anything he reads on the internet, even when the information conflicts with itself. Gordon, if you can't hang in a conversation and need to do a snowflake thing and attempt to rat, maybe take your Mainstream conservative media mind, who's thought process is handed to em by politicians and crappy journalists, to your basement and just eat worthers candy watching gun smoke and or happy days. Heyyyyyyyy, paranoid much."
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"Very glad to see these classes offered. I'm thrilled with our grassroots efforts with progressive parents. I'm proud of the bravery the kids showed speaking in favor while grown adults yelled and made fun of them. I have hope that we can find commonality as just parents who freaking love our kids. And want the best for our kids. And no matter what they learn at school, what we teach them at home they will carry with them for the rest of their life. Who here remembers the homework assignment they had in a class junior year? Now who would remember if you had a grown man yell at you as a sixteen year old girl telling you that you were a facist? I would. Our kids are watching THIS way more than they will pay attention in this elective class."
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"Goodness. I grew up in this school district myself. People of color were revered and respected when I was in school. This was way back in the late 90s to 2003. I wish wish wish there were more people of color around me when I was growing up. You don’t get to know THEIR struggles. I’ve been so indoctrinated growing up, and African American studies should be an option for study or how will all of we white people surrounded by mostly white people EVER understand what we, ourselves never went through? It is a definite, undeniable part of ALL of our histories as Americans. To deny a child the option to learn about something in their own history as an American human is almost blasphemous. I’m 37 now, and I don’t ever want my little girl to grow up with simple and plain IGNORANCE about other races and make assumptions. I teach her now that we are all children of God(public school, but relevant for us, personally), all of us. I feel, as a white woman, removing these class options is similar to what I’ve only heard about, segregation and wanting to just sweep this little blip in “unnecessary” education under the rug. EMBRACE TRUTH AND END THIS SAD BATTLE. This is a good option for our children. I’m proud it’s finally here, in this CRUEL and entitled community, of which I’ve also grown up in. I’m embarrassed to see the parents my age around here now. Just vindictive. Something has got to change around here! If we’re not moving forward, I believe we’re just going to stand still.
The Long Walk Home
Hidden Figures

Watch these please. Shall we keep this type of invaluable info in all of our history unattainable for our babies?"
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,I don’t want this fine example of why we need these classes to get missed.
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,Mike Mankoff you should have a few beers and read through these wackos on this thread. Everytime someone refers to something vaguely about Marxism or communism take a shot.
https://facebook.com/708726049256854/posts/3986040458192047/posts/3986040458192047,"https://
www.dailywire.co
m/news/
missouri-school-
district-shells
-out-15000-on-c
rt-professor-to
-conduct-histor
y-curriculum-au
dit"
