comment_text,url,post_created_date,page_name,type,total_interactions,likes,comments,shares,love,wow,haha,sad,angry,care,message,nces_id,post_id,overperforming,followers_at_posting,state_combined,n_students_combined
Fantastic CV! You have my support!,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Great job CV!!,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Great job CV 👏👏👏,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you CV!!,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I’m so happy my children are part of this school district!,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will kids be going Monday through Friday?,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amen!!,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Great job CV! Honor to send Billy back to school.,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
💚💛💚💛,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Great.👍,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shirley Reitter-Sciarra,https://www.facebook.com/825517197503949/posts/4012584802130490/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Please provide as safe a school environment as possible. ALL staff and students, regardless of vaccination status, should wear masks.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The very least you could do was 1. Not lead a truncated social post with an announcement most of us are bound to welcome (masks) 2. What “CRT” stands for and 3. The reason given by each board member who thinks we shouldn’t teach the factual history of racial nastiness in our country.

This post by a government entity is misleading - because we ALL know that many people give a like or other react based on headline and visible text alone, and it’s lacking in necessary information.

Do better.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I find this decision to be discriminatory to my differently abled grandchildren. They are already at a disadvantage physically, and now they are afraid. Before you say ""Keep them at home then"", that is also discriminatory.
They have the same rights as every other child to safe, public education.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"URGENT! Alert. Looks like they may change to mask our Kids again. There will probably be a special meeting Wednesday (maybe 9am). I’ll update with confirmation.
Please email them and show up for public comment.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stupid decision 🙄 Did you have a choice when you got the Polio or MMR shots as a child, no! Just wear a mask, you'd think people would believe science not hearsay; especially now!",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terrible decision, disappointed that you are putting politics before the health and intellectual growth of our states youth",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
The BOE is under pressure to reverse this decision. Please contact them to encourage them to keep masks optional. Suggest temperature checks to keep the sick students home (that’s the significant issue).,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I hope everyone has lots of PTO saved up. There's going to be a lot of quarantines this year. Hopefully that'll be the worst part, but seeing what's going on in Mississippi, Missouri, Louisiana, etc - it probably won't be. Good luck everyone. 👍",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Great decisions, Carteret County school board!",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRAISE THE LORD, thank god we live in an area that the board listens to the community and kids, common sense is winning, parents can be in charge of the mask ordeal and NO CRT in our schools!",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Coronavirus cases increasing in ENC's younger population https://
wcti12.com/news/
local/
coronavirus-case
s-increasing-in
-encs-younger-p
opulation",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Praise God! Thank you Carteret county board members for having the insight to know and do what's right for the people! God bless your home!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seriously regret moving back to be close to family. Thanks for proving that you don’t care about the health of children to young to get the vaccine, or their high risk family members.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"“If a school does not require individuals who are not fully vaccinated to wear a mask, they should ensure a layered mitigation strategy, including physical distancing, ventilation, hand hygiene, adequate access to diagnostic and screening testing and closely monitor for increases in COVID-19 cases.” So how will all of these precautions be implemented in Carteret County Public Schools? There is significant uptick in cases in the area and a very low vaccination rate. Is the assumption that it's over?",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty for putting these decisions in the hands of the parents. To not separate and tell private information and to also not teach are young children to hate one another. This is all wonderful news.,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
This is amazing on ALL levels!!! Proud of our Board of Education!!!!! We <3 our Carteret County School system!!!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"This is welcomed news all around. Very excited for my son to start his Junior year in this amazing school district in the most ""normal"" way we have seen in some time!",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"With a new strain and unvaccinated people, especially those under 12, this is about the most moronic decision ever. SMH🤦‍♀️🗣👎",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thank you Carteret County Schools!! Glad to hear ALL of the good news in this post, proud to be part of this district.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Very impressed by these choices and very proud to be a part of this community. Thank you for listening and representing all parties fairly. All education should be based upon facts to include “warts and all” just as this post outlines. Good job!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I am still in awe of all of the misinformation,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upholding people’s rights! Good job!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
This is one of the reasons I love this school system. Thank you school board for allowing families to make their own decisions and teaching factual events.,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dr. Jackson is amazing!!! Carteret county is going to have a fantastic 2022!!! ❤️,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
With Disney and other places announcing masks again and Cooper speaking tomorrow I no longer can be excited 😭 they tried but a dictator will dictate.,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you for standing up for our kids!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yay!!!! Thank the lord! I was about to lose it if they had to wear them again. We can’t tell our kids it’s ok to not wear a mask to go hangout with neighbors, go to Lowe’s, Walmart, Mac Daddys and so on and then be like ya wear your nasty mask that probably hasn’t been washed in weeks to school and get sick from that before they would ever catch covid 🧐besides school is hard enough for little kids please just let it be personal choice.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thank you Carteret county! I feel like it should be left up to personal choice, what we think is best for our children! 👏🏼❤️",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yes! Thank you, great decision.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
To the lady who just messaged me. I tried to open the message and it disappeared. Please resend.,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you! Answered most of the questions I had before school starts.,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
So thankful our school system listened to our community! Thank you Carteret County Public School System 👏🏼👏🏼,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
This is great news! We miss the Carteret school system!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you for making the best possible decision for OUR kids.,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you!! No masks here.,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank-you CC School Board. It is refreshing to see politicians demonstrating some common sense nowadays.,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
👏👏👏👏,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yes!!!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vickie Peace
Jennifer Johnson
Autumn Gillikin
Lucy Bond",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"How has the first several days gone for you?

My neighbor was quarantined despite mask wearing. The flaw in this plan was lunch. The kids can de-mask for lunch. So, all quarantine rules default to unmasked.
These are the types of details the BOE must UNDERSTAND, be aware of, and plan for. The vote to make mask mandatory seemed useless.

Share your experience with our BOE members so they can make a best informed decision on 9/7 @6pm.

travis.day@cart
eretk12.org, Superintendent@
carteretk12.org
, john.mclean@car
teretk12.org, brittany.wheatl
y@carteretk12.o
rg, clark.jenkins@c
arteretk12.org,
dennis.goodwin@
carteretk12.org
, kathryn.chadwic
k@carteretk12.o
rg, kathryn.statler
@carteretk12.or
g",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I heard Cooper is trying to make masks mandatory, 🙄
so can anyone tell me if masks are still optional?
TIA ❤️",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Re Wed Special BOE meeting

Board of Education Members:

I’m writing on behalf of my children (and all Carteret students) in regards to the offer to wear the face covering medical product for school attendance.
I desire to be fully informed and to be appraised of all the facts before putting the face covering medical product on my children. I’d be most grateful if you would provide the following information so that I am fully informed;
1.) Would you please provide the FDA status of the face covering medical product and whether any are experimental?
2.) Would you please provide details and assurances that face covering medical product has fully, independently, and rigorously tested against a control group (the scientific trial)? Additionally, would you please provide the details of the subsequent outcomes of each trial?
3.) Would you please provide the complete list of ingredients for each available face covering medical product and note if any of the ingredients are toxic to the body? I realize it seems odd to ask for ingredients for a face covering, but there have been reports of graphene oxide and nano-gel.
4.) Would you please provide details of any/all adverse reactions associated with each available face covering medical product?
5.) Please confirm that this request to wear the face covering medical product in compliance with the Nuremberg Code?
6.) Would you please advise me of the likely risk of acute, chronic or fatal health ramifications of my children/my property wearing the face covering medical product and the likelihood of recovering?

Once I have received the above information in full and am satisfied that there is no threat to my children’s/my property’s health, I would be happy to accept your OFFER to place the face covering medical product on my children.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thank you!!! Please, please follow thru with your word. ANY and ALL Heath choices should be a family choice.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank You 🙏,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Awesome!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Will you please attend Tuesday meeting? Support our BOE.
Here’s your talking points.
A doctor mom reigning down truth booms.

https://
youtu.be/
CWjiLW1j3hg",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craven County Schools learn and grow…,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Please reconsider. 😞 https://
www.newsobserver
.com/news/
coronavirus/
article253283253
.html?fbclid=Iw
AR2FqBnlL8sPRv7
CY3qj7eiiuXWbq1
SQM3vbSYP1_Jz6Y
fHko1gco5YTwHc",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Important reading—from a local physician. https://
www.facebook.com
/632341788/
posts/
1016049456251178
9/?d=n",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"From a pediatrician in Morehead City https://
www.facebook.com
/632341788/
posts/
1016049456251178
9/?d=n",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AWESOME!!! NOW I PRAY FOR CHOWAN COUNTY!!🙏🙏,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Awesome! Thank you!!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"What is really sad is that politics have devolved into bickering over a virus with a 98% survival rate...a virus that in over 90% of all positive cases, does not even require medical attention.
You can simply read comments and tell the political direction of each person posting. The right favors personal choice, true science (not garbage from political hacks) and freedom, while the left favors terror, total loss of personal freedoms and submitting to total control from an over-reaching government, and loss of Constitutional Rights for ""the greater good"".
And that is exactly why half of America cannot, and will not, take this virus or anything else presented with a scare factor from this government seriously.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
👍👍,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
So glad to hear this,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rob ONeal,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
👏👏👏👏👏,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hallelujah! Beyond happy to see this announcement! 👏,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
❤️,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jesse Vaughan,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Great news! THANK YOU!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you do much !!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you! ❤️,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crystal Thompson,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you prayers answered,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yes yes yes!!! As it should
Be….",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leighann Faircloth Cordell,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nikki Raynor Barta,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Whoop Whoop!!! YES NO MASKS AND NO CRT!!! Thank y’all SO VERY MUCH!!!! 🙌🏻,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
There are not two sides to the Holocaust and anybody who’s saying it’s a political issue needs to not be teaching,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Personal choice ... Great decision. Thank you!!..,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Burdette,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Praise!!!! Thank you!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicole Lancaster Samantha Laree Dingwall Mary Mathews ❤️❤️❤️,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peepie HLee,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
🙌🏼🙌🏼🙌🏼 Thank You!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackie Hill you want me to wear one? Lol,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teresa Barron El Ghazal,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlee Arthur Hoggard,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you thank you!! 😇💖😁,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kimberly Simons Willis,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
👏 thank you!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yes!!!!❤️,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you very much!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Great news! No to masks and no to Critical Race Theory,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you so much! This is fantastic news!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thank you, great decision.",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
👏🏼👏🏼👏🏼,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leo Robles,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you!!🙌🏼,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thank you!!,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tesha Lisa Cox,https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yes!!! That’s great news, thank you!",https://www.facebook.com/267159566634514/posts/4883428201674271/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
